,class,length,words,sentences,herdan,maas,simpson,grammar_score,TTR1,TTR2,TTR3,avg_token_length,perplexity
609,1,999,156,10,1.8428276189825645,0.2286778237695109,0.9683185404339251,0.0,0.4807692307692308,0.8152173913043478,0.9560439560439561,5.203821656050955,11.226529108522653
610,1,1450,214,12,1.7342630857820875,0.21169310809927158,0.9620709232247358,0.02336448598130841,0.27102803738317754,0.5038759689922481,0.6171875,5.548387096774194,3.518737211716616
611,1,1226,191,10,1.7718068660232449,0.21780219978364146,0.9833063786628656,0.0,0.5602094240837696,0.968421052631579,1.0,5.277486910994765,10.873915459910176
612,1,1902,303,14,1.6287100637732481,0.19300858936080667,0.9821259353658137,0.0,0.46534653465346537,0.834319526627219,0.9285714285714286,5.072131147540984,6.287445448223731
613,1,1924,267,14,1.6655808056892492,0.1998044175988865,0.9767004727237022,0.03745318352059925,0.42696629213483145,0.7106598984771574,0.8367346938775511,5.970260223048327,9.936739007940954
614,1,1236,187,9,1.7789755104798566,0.2189393574815815,0.973204838571306,0.0,0.5240641711229946,0.9484536082474226,1.0,5.380952380952381,12.628424474278312
615,1,1139,172,9,1.8078725803325846,0.22343183615959392,0.9767441860465116,0.0,0.5232558139534884,0.96,1.0,5.35632183908046,7.629766830858005
616,1,1149,171,8,1.8099228041234148,0.2237451239020324,0.9729147429978455,0.07017543859649122,0.45614035087719296,0.8220338983050848,0.9316239316239316,5.280898876404494,9.304556946218488
617,1,1141,187,9,1.7789755104798566,0.2189393574815815,0.9627384254625526,0.0,0.43315508021390375,0.782608695652174,0.9340659340659341,4.915343915343915,8.616957476317024
618,1,772,129,6,1.9148916352598992,0.2388886186595424,0.9754221501111712,0.0,0.5271317829457365,0.8225806451612904,0.8524590163934426,4.770992366412214,10.512720824330708
619,1,885,146,8,1.8673251780162465,0.2322373168388512,0.9756051792081066,0.0136986301369863,0.5753424657534246,0.9315068493150684,1.0,4.697368421052632,11.14160184199652
620,1,1196,201,9,1.7547575112837168,0.21506034492810452,0.968713645701839,0.0,0.4228855721393035,0.8484848484848485,0.9693877551020408,4.745098039215686,9.216280911339085
621,1,1043,178,8,1.7959094647092904,0.22158952896830098,0.9658818331018811,0.0,0.47191011235955055,0.8505747126436781,0.9767441860465116,4.651933701657459,11.316158077211817
622,1,1631,263,15,1.6700927627457196,0.2006154321763697,0.9799042923853171,0.022813688212927757,0.42585551330798477,0.7225806451612903,0.8506493506493507,4.917910447761194,6.495982261809667
623,1,993,152,6,1.8523557802439257,0.23007345277149838,0.9819511772853186,0.006578947368421052,0.625,0.9431818181818182,0.9885057471264368,5.34640522875817,12.0183993083967
624,1,1468,237,12,1.7018858391913372,0.20620826116187765,0.9831757731132832,0.0,0.4978902953586498,0.8671875,0.984251968503937,4.925925925925926,9.135528821257012
625,1,1056,159,8,1.8359025443740553,0.22765438910022684,0.9808156322930263,0.0,0.6415094339622641,0.9578947368421052,0.9893617021276596,5.112426035502959,10.43624848366268
626,1,1352,196,10,1.7631322399883531,0.21641378413946824,0.9791753436068305,0.0,0.5102040816326531,0.864406779661017,0.9487179487179487,5.446601941747573,9.838467370710054
627,1,1026,170,8,1.8119897492295978,0.22406024911974,0.9797577854671281,0.0058823529411764705,0.5882352941176471,0.9342105263157895,0.9733333333333334,4.7514450867052025,11.998781549807777
628,1,1221,197,8,1.7614338950104078,0.21614035507302096,0.9738462727717797,0.0,0.5126903553299492,0.9142857142857143,0.9903846153846154,4.819512195121951,8.283986644133686
629,1,1002,145,6,1.8699039578352494,0.2326065876779896,0.979167657550535,0.013793103448275862,0.6206896551724138,0.9523809523809523,1.0,5.5,8.330320205892399
630,1,1561,216,9,1.731261790782997,0.21119330267557904,0.9758444787379973,0.0,0.48148148148148145,0.9191176470588235,0.9925925925925926,6.0368663594470044,7.049557033446049
631,1,1935,249,12,1.6866503976875393,0.20355445284599663,0.9811938517120691,0.0,0.4899598393574297,0.8780487804878049,0.9631901840490797,6.492063492063492,9.329856400336007
632,1,1294,174,14,1.8038213553286226,0.2228106882519365,0.9733782534020347,0.005747126436781609,0.603448275862069,0.9363636363636364,0.981651376146789,6.044444444444444,10.934346433704306
633,1,1444,195,13,1.7648425755945303,0.21668861182614954,0.9727547666009204,0.010256410256410256,0.5333333333333333,0.9243697478991597,1.0,6.044554455445544,12.245735283853936
634,1,1569,217,9,1.7297754047147877,0.2109451327396796,0.9698868100830343,0.009216589861751152,0.423963133640553,0.7450980392156863,0.8947368421052632,5.821428571428571,7.943517792523527
635,1,1305,215,10,1.7327576487758145,0.21144262421623256,0.9802704164413196,0.0,0.5069767441860465,0.8928571428571429,0.9819819819819819,4.839449541284404,8.694719713010583
636,1,838,124,5,1.9305955462119115,0.24101255906185667,0.9819198751300728,0.0,0.75,0.972972972972973,1.0,5.3828125,11.349659853891474
637,1,1554,233,9,1.7072002337384173,0.20712281423187084,0.9799222678627347,0.004291845493562232,0.5493562231759657,0.8807947019867549,0.96,5.345833333333333,11.631187314989862
638,1,1705,264,13,1.6689560736473368,0.20041152796352515,0.9857667584940312,0.0,0.571969696969697,0.906832298136646,0.98125,5.117647058823529,9.645497003645847
639,1,1996,319,15,1.6141727058361075,0.19024380217046816,0.981603954363656,0.06896551724137931,0.4106583072100313,0.8907103825136612,0.989010989010989,5.012422360248447,10.078371222374026
640,1,1945,325,16,1.60897223354458,0.1892426173828397,0.9736331360946746,0.027692307692307693,0.36615384615384616,0.8392857142857143,0.9401197604790419,4.857585139318886,8.606225592522998
641,1,1659,247,12,1.6891192911879966,0.20398775112660134,0.9816256617876051,0.02834008097165992,0.4493927125506073,0.8609271523178808,0.9466666666666667,5.6,11.601611142078202
642,1,1319,204,9,1.7498691516581575,0.21426434969368693,0.9799356016916569,0.014705882352941176,0.5392156862745098,0.9203539823008849,0.9910714285714286,5.162679425837321,9.998693871246935
643,1,1405,205,9,1.7482616336463739,0.21400161716233343,0.9828911362284355,0.004878048780487805,0.5414634146341464,0.9074074074074074,0.9813084112149533,5.446009389671362,7.326859567003919
644,1,2177,304,14,1.6277713889256575,0.19283155890213544,0.9839854570637119,0.003289473684210526,0.4868421052631579,0.875,0.9781420765027322,5.89935064935065,8.837526708313545
645,1,240,33,2,2.6615169446799087,0.312137209571614,0.9494949494949495,0.0,0.7575757575757576,1.0,1.0,6.090909090909091,32.00636385249078
646,1,1659,248,9,1.6878814528105617,0.20377066519249373,0.9857732830385015,0.004032258064516129,0.5524193548387096,0.9318181818181818,0.9847328244274809,5.49402390438247,8.127194608653959
647,1,1549,228,8,1.714021312700362,0.20828834140208394,0.9824946137273007,0.0043859649122807015,0.4868421052631579,0.9203539823008849,0.9821428571428571,5.626086956521739,10.2831321169308
648,1,872,129,6,1.9148916352598992,0.2388886186595424,0.975902890451295,0.06976744186046512,0.5658914728682171,0.9705882352941176,1.0,5.596899224806202,12.136188085061432
649,1,984,155,8,1.8451774154087175,0.2290233471184953,0.9746930280957337,0.012903225806451613,0.6,0.9101123595505618,0.9772727272727273,4.98125,13.247191052299573
650,1,1357,209,9,1.7419378277616917,0.21296334918997853,0.9763054875117329,0.0,0.48325358851674644,0.8064516129032258,0.943089430894309,5.293838862559242,9.171675680679732
651,1,1900,273,14,1.6589822467834727,0.19861039744733383,0.9835768626977418,0.0,0.5128205128205128,0.8493975903614458,0.9333333333333333,5.676258992805756,9.674454080085766
652,1,1679,249,9,1.6866503976875393,0.20355445284599663,0.9812422380284188,0.004016064257028112,0.4979919678714859,0.8359375,0.905511811023622,5.561752988047809,9.19781985849339
653,1,2057,333,13,1.6022358504630623,0.18793608016229635,0.9783026269512756,0.003003003003003003,0.3813813813813814,0.7572254335260116,0.8604651162790697,4.949704142011834,5.93762798118328
654,1,1567,230,11,1.7112685552000833,0.20781909216958674,0.97413988657845,0.004347826086956522,0.4826086956521739,0.9444444444444444,0.984,5.577586206896552,11.228266364838975
655,1,1013,169,9,1.8140736570437366,0.2243772334940283,0.97720668043836,0.011834319526627219,0.5266272189349113,0.9340659340659341,0.9888888888888889,4.754385964912281,12.281921748066758
656,1,1444,256,12,1.6782175530395262,0.20206484904509653,0.97894287109375,0.0078125,0.37890625,0.8142857142857143,0.935251798561151,4.437984496124031,8.650025387057083
657,1,1105,164,8,1.824756442888794,0.2259908291056948,0.9793649613325401,0.024390243902439025,0.5792682926829268,0.9886363636363636,1.0,5.557575757575758,13.277315104049917
